invoice_id,order_date,customer_id,branch,city,customer_type,gender,product_line,unit_price,quantity,payment,gross_margin_ratio
568-88-3448,03/03/19,19,A,Jakarta,Normal,Male,Health and beauty,175000.0,1,Ewallet,4.761904762
234-03-4040,03/03/19,153,B,Bekasi,Member,Female,Food and beverages,511350.0,10,Credit card,4.761904762
302-15-2162,03/03/19,204,C,Bogor,Member,Male,Health and beauty,325710.0,6,Credit card,4.761904762
610-46-4100,03/03/19,10,A,Jakarta,Normal,Male,Health and beauty,202650.0,7,Credit card,4.761904762
468-99-7231,03/03/19,181,C,Bogor,Normal,Female,Home and lifestyle,308070.0,8,Cash,4.761904762
651-96-5970,03/03/19,10,A,Jakarta,Normal,Male,Fashion accessories,324870.0,1,Credit card,4.761904762
324-41-6833,03/03/19,224,C,Bogor,Member,Female,Electronic accessories,211400.0,8,Ewallet,4.761904762
175-54-2529,03/03/19,60,A,Jakarta,Member,Male,Food and beverages,155190.0,8,Credit card,4.761904762
305-14-0245,03/03/19,143,B,Bekasi,Member,Female,Home and lifestyle,661430.0,8,Ewallet,4.761904762
211-05-0490,03/03/19,234,C,Bogor,Member,Female,Electronic accessories,363440.0,5,Cash,4.761904762
568-88-3448,03/03/19,9,A,Jakarta,Normal,Male,Health and beauty,175000.0,1,Ewallet,4.761904762
234-03-4040,03/03/19,146,B,Bekasi,Member,Female,Food and beverages,511350.0,10,Credit card,4.761904762
302-15-2162,03/03/19,211,C,Bogor,Member,Male,Health and beauty,325710.0,6,Credit card,4.761904762
610-46-4100,03/03/19,15,A,Jakarta,Normal,Male,Health and beauty,202650.0,7,Credit card,4.761904762
468-99-7231,03/03/19,181,C,Bogor,Normal,Female,Home and lifestyle,308070.0,8,Cash,4.761904762
651-96-5970,03/03/19,4,A,Jakarta,Normal,Male,Fashion accessories,324870.0,1,Credit card,4.761904762
324-41-6833,03/03/19,223,C,Bogor,Member,Female,Electronic accessories,211400.0,8,Ewallet,4.761904762
228-96-1411,03/04/19,238,C,Bogor,Member,Female,Food and beverages,690900.0,8,Cash,4.761904762
586-25-0848,03/04/19,30,A,Jakarta,Normal,Female,Sports and travel,86380.0,7,Credit card,4.761904762
667-92-0055,03/04/19,60,A,Jakarta,Member,Male,Health and beauty,698810.0,6,Ewallet,4.761904762
320-49-6392,03/04/19,198,C,Bogor,Normal,Female,Electronic accessories,211680.0,1,Cash,4.761904762
346-12-3257,03/04/19,139,B,Bekasi,Member,Male,Electronic accessories,134680.0,9,Cash,4.761904762
256-08-8343,03/04/19,23,A,Jakarta,Normal,Female,Home and lifestyle,395710.0,4,Ewallet,4.761904762
227-50-3718,03/04/19,13,A,Jakarta,Normal,Male,Health and beauty,102340.0,5,Cash,4.761904762
689-05-1884,03/04/19,42,A,Jakarta,Member,Male,Health and beauty,340410.0,10,Cash,4.761904762
759-29-9521,03/04/19,72,A,Jakarta,Member,Female,Fashion accessories,342720.0,9,Cash,4.761904762
276-75-6884,03/04/19,26,A,Jakarta,Normal,Female,Health and beauty,480969.99999999994,3,Cash,4.761904762
558-60-5016,03/04/19,23,A,Jakarta,Normal,Female,Home and lifestyle,233099.99999999997,9,Ewallet,4.761904762
221-25-5073,03/04/19,27,A,Jakarta,Normal,Female,Food and beverages,522620.0,4,Cash,4.761904762
586-25-0848,03/04/19,38,A,Jakarta,Normal,Female,Sports and travel,86380.0,7,Credit card,4.761904762
667-92-0055,03/04/19,56,A,Jakarta,Member,Male,Health and beauty,698810.0,6,Ewallet,4.761904762
320-49-6392,03/04/19,197,C,Bogor,Normal,Female,Electronic accessories,211680.0,1,Cash,4.761904762
346-12-3257,03/04/19,140,B,Bekasi,Member,Male,Electronic accessories,134680.0,9,Cash,4.761904762
256-08-8343,03/04/19,40,A,Jakarta,Normal,Female,Home and lifestyle,395710.0,4,Ewallet,4.761904762
227-50-3718,03/04/19,11,A,Jakarta,Normal,Male,Health and beauty,102340.0,5,Cash,4.761904762
689-05-1884,03/04/19,51,A,Jakarta,Member,Male,Health and beauty,340410.0,10,Cash,4.761904762
759-29-9521,03/04/19,72,A,Jakarta,Member,Female,Fashion accessories,342720.0,9,Cash,4.761904762
276-75-6884,03/04/19,35,A,Jakarta,Normal,Female,Health and beauty,480969.99999999994,3,Cash,4.761904762
558-60-5016,03/04/19,34,A,Jakarta,Normal,Female,Home and lifestyle,233099.99999999997,9,Ewallet,4.761904762
221-25-5073,03/04/19,35,A,Jakarta,Normal,Female,Food and beverages,522620.0,4,Cash,4.761904762
371-85-5789,03/05/19,90,B,Bekasi,Normal,Male,Health and beauty,615860.0,3,Ewallet,4.761904762
510-95-6347,03/05/19,158,B,Bekasi,Member,Female,Food and beverages,339640.0,3,Ewallet,4.761904762
829-49-1914,03/05/19,230,C,Bogor,Member,Female,Food and beverages,548170.0,10,Ewallet,4.761904762
730-50-9884,03/05/19,182,C,Bogor,Normal,Female,Sports and travel,581420.0,7,Ewallet,4.761904762
733-01-9107,03/05/19,83,B,Bekasi,Normal,Male,Home and lifestyle,578900.0,6,Cash,4.761904762
291-32-1427,03/05/19,131,B,Bekasi,Member,Male,Fashion accessories,153580.0,5,Ewallet,4.761904762
895-66-0685,03/05/19,138,B,Bekasi,Member,Male,Food and beverages,126559.99999999999,3,Ewallet,4.761904762
755-12-3214,03/05/19,240,C,Bogor,Member,Female,Fashion accessories,309540.0,5,Credit card,4.761904762
848-42-2560,03/05/19,27,A,Jakarta,Normal,Female,Fashion accessories,573370.0,2,Cash,4.761904762
433-75-6987,03/05/19,147,B,Bekasi,Member,Female,Health and beauty,391790.0,7,Ewallet,4.761904762
793-10-3222,03/05/19,158,B,Bekasi,Member,Female,Health and beauty,287420.0,6,Credit card,4.761904762
608-04-3797,03/05/19,144,B,Bekasi,Member,Female,Health and beauty,177240.0,8,Ewallet,4.761904762
148-82-2527,03/05/19,237,C,Bogor,Member,Female,Home and lifestyle,84840.0,10,Credit card,4.761904762
655-07-2265,03/05/19,7,A,Jakarta,Normal,Male,Electronic accessories,548170.0,3,Ewallet,4.761904762
174-64-0215,03/05/19,82,B,Bekasi,Normal,Male,Sports and travel,488179.99999999994,10,Credit card,4.761904762
593-14-4239,03/05/19,111,B,Bekasi,Normal,Female,Home and lifestyle,668220.0,8,Ewallet,4.761904762
102-77-2261,03/05/19,206,C,Bogor,Member,Male,Health and beauty,457170.0,7,Credit card,4.761904762
895-66-0685,03/05/19,125,B,Bekasi,Member,Male,Food and beverages,126559.99999999999,3,Ewallet,4.761904762
755-12-3214,03/05/19,225,C,Bogor,Member,Female,Fashion accessories,309540.0,5,Credit card,4.761904762
848-42-2560,03/05/19,39,A,Jakarta,Normal,Female,Fashion accessories,573370.0,2,Cash,4.761904762
433-75-6987,03/05/19,146,B,Bekasi,Member,Female,Health and beauty,391790.0,7,Ewallet,4.761904762
793-10-3222,03/05/19,160,B,Bekasi,Member,Female,Health and beauty,287420.0,6,Credit card,4.761904762
608-04-3797,03/05/19,153,B,Bekasi,Member,Female,Health and beauty,177240.0,8,Ewallet,4.761904762
148-82-2527,03/05/19,224,C,Bogor,Member,Female,Home and lifestyle,84840.0,10,Credit card,4.761904762
655-07-2265,03/05/19,12,A,Jakarta,Normal,Male,Electronic accessories,548170.0,3,Ewallet,4.761904762
174-64-0215,03/05/19,89,B,Bekasi,Normal,Male,Sports and travel,488179.99999999994,10,Credit card,4.761904762
593-14-4239,03/05/19,105,B,Bekasi,Normal,Female,Home and lifestyle,668220.0,8,Ewallet,4.761904762
102-77-2261,03/05/19,204,C,Bogor,Member,Male,Health and beauty,457170.0,7,Credit card,4.761904762
199-75-8169,03/06/19,47,A,Jakarta,Member,Male,Sports and travel,110670.0,10,Credit card,4.761904762
802-70-5316,03/06/19,64,A,Jakarta,Member,Female,Sports and travel,644910.0,6,Cash,4.761904762
262-47-2794,03/06/19,130,B,Bekasi,Member,Male,Home and lifestyle,503020.0,8,Credit card,4.761904762
468-01-2051,03/06/19,88,B,Bekasi,Normal,Male,Food and beverages,434560.0,7,Ewallet,4.761904762
783-09-1637,03/06/19,109,B,Bekasi,Normal,Female,Sports and travel,472010.00000000006,5,Ewallet,4.761904762
523-38-0215,03/06/19,178,C,Bogor,Normal,Male,Home and lifestyle,259000.0,1,Credit card,4.761904762
254-31-0042,03/06/19,49,A,Jakarta,Member,Male,Electronic accessories,150500.0,9,Credit card,4.761904762
885-17-6250,03/06/19,32,A,Jakarta,Normal,Female,Health and beauty,558180.0,1,Ewallet,4.761904762
149-15-7606,03/06/19,133,B,Bekasi,Member,Male,Sports and travel,261240.0,9,Ewallet,4.761904762
715-20-1673,03/06/19,84,B,Bekasi,Normal,Male,Electronic accessories,198660.0,5,Cash,4.761904762
883-69-1285,03/06/19,121,B,Bekasi,Member,Male,Fashion accessories,349440.0,2,Credit card,4.761904762
468-01-2051,03/06/19,86,B,Bekasi,Normal,Male,Food and beverages,434560.0,7,Ewallet,4.761904762
783-09-1637,03/06/19,102,B,Bekasi,Normal,Female,Sports and travel,472010.00000000006,5,Ewallet,4.761904762
523-38-0215,03/06/19,169,C,Bogor,Normal,Male,Home and lifestyle,259000.0,1,Credit card,4.761904762
254-31-0042,03/06/19,59,A,Jakarta,Member,Male,Electronic accessories,150500.0,9,Credit card,4.761904762
885-17-6250,03/06/19,27,A,Jakarta,Normal,Female,Health and beauty,558180.0,1,Ewallet,4.761904762
149-15-7606,03/06/19,132,B,Bekasi,Member,Male,Sports and travel,261240.0,9,Ewallet,4.761904762
715-20-1673,03/06/19,89,B,Bekasi,Normal,Male,Electronic accessories,198660.0,5,Cash,4.761904762
883-69-1285,03/06/19,139,B,Bekasi,Member,Male,Fashion accessories,349440.0,2,Credit card,4.761904762
242-55-6721,03/07/19,93,B,Bekasi,Normal,Male,Home and lifestyle,113120.0,2,Ewallet,4.761904762
307-85-2293,03/07/19,92,B,Bekasi,Normal,Male,Home and lifestyle,351960.0,5,Ewallet,4.761904762
821-07-3596,03/07/19,199,C,Bogor,Normal,Female,Fashion accessories,115150.0,4,Ewallet,4.761904762
423-64-4619,03/07/19,68,A,Jakarta,Member,Female,Health and beauty,108850.0,9,Cash,4.761904762
471-41-2823,03/07/19,165,C,Bogor,Normal,Male,Food and beverages,698530.0,2,Ewallet,4.761904762
598-47-9715,03/07/19,168,C,Bogor,Normal,Male,Electronic accessories,588490.0,4,Ewallet,4.761904762
643-38-7867,03/07/19,6,A,Jakarta,Normal,Male,Home and lifestyle,685580.0,1,Ewallet,4.761904762
399-69-4630,03/07/19,176,C,Bogor,Normal,Male,Electronic accessories,155470.0,6,Credit card,4.761904762
748-45-2862,03/07/19,69,A,Jakarta,Member,Female,Home and lifestyle,198170.0,4,Cash,4.761904762
821-07-3596,03/07/19,183,C,Bogor,Normal,Female,Fashion accessories,115150.0,4,Ewallet,4.761904762
423-64-4619,03/07/19,67,A,Jakarta,Member,Female,Health and beauty,108850.0,9,Cash,4.761904762
471-41-2823,03/07/19,170,C,Bogor,Normal,Male,Food and beverages,698530.0,2,Ewallet,4.761904762
598-47-9715,03/07/19,180,C,Bogor,Normal,Male,Electronic accessories,588490.0,4,Ewallet,4.761904762
643-38-7867,03/07/19,15,A,Jakarta,Normal,Male,Home and lifestyle,685580.0,1,Ewallet,4.761904762
399-69-4630,03/07/19,161,C,Bogor,Normal,Male,Electronic accessories,155470.0,6,Credit card,4.761904762
748-45-2862,03/07/19,70,A,Jakarta,Member,Female,Home and lifestyle,198170.0,4,Cash,4.761904762
226-31-3081,03/08/19,200,C,Bogor,Normal,Female,Electronic accessories,106960.0,5,Cash,4.761904762
594-34-4444,03/08/19,11,A,Jakarta,Normal,Male,Electronic accessories,680120.0,1,Ewallet,4.761904762
483-71-1164,03/08/19,192,C,Bogor,Normal,Female,Health and beauty,569100.0,6,Ewallet,4.761904762
458-41-1477,03/08/19,189,C,Bogor,Normal,Female,Health and beauty,323820.0,6,Credit card,4.761904762
563-91-7120,03/08/19,23,A,Jakarta,Normal,Female,Fashion accessories,432390.0,5,Cash,4.761904762
632-90-0281,03/08/19,189,C,Bogor,Normal,Female,Fashion accessories,262850.0,10,Credit card,4.761904762
325-77-6186,03/08/19,69,A,Jakarta,Member,Female,Home and lifestyle,634550.0,10,Ewallet,4.761904762
574-57-9721,03/08/19,170,C,Bogor,Normal,Male,Food and beverages,302890.0,2,Ewallet,4.761904762
345-08-4992,03/08/19,19,A,Jakarta,Normal,Male,Home and lifestyle,237930.0,6,Credit card,4.761904762
549-96-4200,03/08/19,207,C,Bogor,Member,Male,Food and beverages,119280.0,4,Ewallet,4.761904762
364-33-8584,03/08/19,151,B,Bekasi,Member,Female,Food and beverages,123410.0,5,Cash,4.761904762
563-91-7120,03/08/19,25,A,Jakarta,Normal,Female,Fashion accessories,432390.0,5,Cash,4.761904762
632-90-0281,03/08/19,183,C,Bogor,Normal,Female,Fashion accessories,262850.0,10,Credit card,4.761904762
325-77-6186,03/08/19,73,A,Jakarta,Member,Female,Home and lifestyle,634550.0,10,Ewallet,4.761904762
574-57-9721,03/08/19,165,C,Bogor,Normal,Male,Food and beverages,302890.0,2,Ewallet,4.761904762
345-08-4992,03/08/19,20,A,Jakarta,Normal,Male,Home and lifestyle,237930.0,6,Credit card,4.761904762
549-96-4200,03/08/19,214,C,Bogor,Member,Male,Food and beverages,119280.0,4,Ewallet,4.761904762
364-33-8584,03/08/19,152,B,Bekasi,Member,Female,Food and beverages,123410.0,5,Cash,4.761904762
529-56-3974,03/09/19,132,B,Bekasi,Member,Male,Electronic accessories,178570.0,4,Cash,4.761904762
132-32-9879,03/09/19,141,B,Bekasi,Member,Female,Electronic accessories,657720.0,4,Cash,4.761904762
841-35-6630,03/09/19,195,C,Bogor,Normal,Female,Electronic accessories,531370.0,6,Cash,4.761904762
360-39-5055,03/09/19,220,C,Bogor,Member,Male,Sports and travel,342370.0,5,Cash,4.761904762
219-22-9386,03/09/19,122,B,Bekasi,Member,Male,Sports and travel,699720.0,9,Credit card,4.761904762
268-27-6179,03/09/19,151,B,Bekasi,Member,Female,Fashion accessories,395290.0,8,Ewallet,4.761904762
157-13-5295,03/09/19,43,A,Jakarta,Member,Male,Health and beauty,363580.0,10,Ewallet,4.761904762
815-11-1168,03/09/19,54,A,Jakarta,Member,Male,Food and beverages,698460.0,5,Cash,4.761904762
308-47-4913,03/09/19,63,A,Jakarta,Member,Female,Sports and travel,365820.0,10,Credit card,4.761904762
489-64-4354,03/09/19,161,C,Bogor,Normal,Male,Fashion accessories,113960.00000000001,1,Cash,4.761904762
616-87-0016,03/09/19,97,B,Bekasi,Normal,Male,Fashion accessories,668780.0,7,Credit card,4.761904762
127-47-6963,03/09/19,20,A,Jakarta,Normal,Male,Health and beauty,361970.0,4,Credit card,4.761904762
277-35-5865,03/09/19,232,C,Bogor,Member,Female,Food and beverages,692790.0,9,Cash,4.761904762
816-57-2053,03/09/19,1,A,Jakarta,Normal,Male,Sports and travel,426090.0,2,Ewallet,4.761904762
299-29-0180,03/09/19,150,B,Bekasi,Member,Female,Home and lifestyle,365260.0,7,Cash,4.761904762
652-43-6591,03/09/19,31,A,Jakarta,Normal,Female,Fashion accessories,681030.0,8,Credit card,4.761904762
157-13-5295,03/09/19,46,A,Jakarta,Member,Male,Health and beauty,363580.0,10,Ewallet,4.761904762
815-11-1168,03/09/19,53,A,Jakarta,Member,Male,Food and beverages,698460.0,5,Cash,4.761904762
308-47-4913,03/09/19,77,A,Jakarta,Member,Female,Sports and travel,365820.0,10,Credit card,4.761904762
489-64-4354,03/09/19,173,C,Bogor,Normal,Male,Fashion accessories,113960.00000000001,1,Cash,4.761904762
616-87-0016,03/09/19,90,B,Bekasi,Normal,Male,Fashion accessories,668780.0,7,Credit card,4.761904762
127-47-6963,03/09/19,2,A,Jakarta,Normal,Male,Health and beauty,361970.0,4,Credit card,4.761904762
277-35-5865,03/09/19,228,C,Bogor,Member,Female,Food and beverages,692790.0,9,Cash,4.761904762
816-57-2053,03/09/19,15,A,Jakarta,Normal,Male,Sports and travel,426090.0,2,Ewallet,4.761904762
299-29-0180,03/09/19,160,B,Bekasi,Member,Female,Home and lifestyle,365260.0,7,Cash,4.761904762
652-43-6591,03/09/19,25,A,Jakarta,Normal,Female,Fashion accessories,681030.0,8,Credit card,4.761904762
189-17-4241,03/10/19,31,A,Jakarta,Normal,Female,Fashion accessories,613690.0,2,Credit card,4.761904762
129-29-8530,03/10/19,51,A,Jakarta,Member,Male,Sports and travel,438340.0,5,Ewallet,4.761904762
668-90-8900,03/10/19,40,A,Jakarta,Normal,Female,Home and lifestyle,655830.0,7,Credit card,4.761904762
790-29-1172,03/10/19,113,B,Bekasi,Normal,Female,Food and beverages,401380.0,3,Credit card,4.761904762
596-42-3999,03/10/19,100,B,Bekasi,Normal,Male,Food and beverages,127539.99999999999,7,Credit card,4.761904762
696-90-2548,03/10/19,7,A,Jakarta,Normal,Male,Sports and travel,180880.0,3,Ewallet,4.761904762
453-12-7053,03/10/19,169,C,Bogor,Normal,Male,Fashion accessories,320180.0,3,Credit card,4.761904762
239-48-4278,03/10/19,52,A,Jakarta,Member,Male,Food and beverages,70910.0,7,Ewallet,4.761904762
607-65-2441,03/10/19,211,C,Bogor,Member,Male,Health and beauty,573650.0,10,Credit card,4.761904762
246-55-6923,03/10/19,231,C,Bogor,Member,Female,Home and lifestyle,250530.0,9,Credit card,4.761904762
156-20-0370,03/10/19,106,B,Bekasi,Normal,Female,Electronic accessories,178150.0,1,Credit card,4.761904762
745-74-0715,03/10/19,11,A,Jakarta,Normal,Male,Electronic accessories,406210.0,2,Ewallet,4.761904762
790-29-1172,03/10/19,106,B,Bekasi,Normal,Female,Food and beverages,401380.0,3,Credit card,4.761904762
596-42-3999,03/10/19,100,B,Bekasi,Normal,Male,Food and beverages,127539.99999999999,7,Credit card,4.761904762
696-90-2548,03/10/19,1,A,Jakarta,Normal,Male,Sports and travel,180880.0,3,Ewallet,4.761904762
453-12-7053,03/10/19,178,C,Bogor,Normal,Male,Fashion accessories,320180.0,3,Credit card,4.761904762
239-48-4278,03/10/19,51,A,Jakarta,Member,Male,Food and beverages,70910.0,7,Ewallet,4.761904762
607-65-2441,03/10/19,213,C,Bogor,Member,Male,Health and beauty,573650.0,10,Credit card,4.761904762
246-55-6923,03/10/19,236,C,Bogor,Member,Female,Home and lifestyle,250530.0,9,Credit card,4.761904762
156-20-0370,03/10/19,104,B,Bekasi,Normal,Female,Electronic accessories,178150.0,1,Credit card,4.761904762
745-74-0715,03/10/19,5,A,Jakarta,Normal,Male,Electronic accessories,406210.0,2,Ewallet,4.761904762
656-95-9349,03/11/19,70,A,Jakarta,Member,Female,Health and beauty,482510.00000000006,7,Credit card,4.761904762
319-50-3348,03/11/19,119,B,Bekasi,Normal,Female,Home and lifestyle,282100.0,2,Ewallet,4.761904762
584-86-7256,03/11/19,201,C,Bogor,Member,Male,Sports and travel,241920.00000000003,7,Credit card,4.761904762
891-58-8335,03/11/19,145,B,Bekasi,Member,Female,Sports and travel,207270.0,7,Cash,4.761904762
721-86-6247,03/11/19,28,A,Jakarta,Normal,Female,Home and lifestyle,443940.0,8,Ewallet,4.761904762
448-81-5016,03/11/19,20,A,Jakarta,Normal,Male,Health and beauty,418390.0,2,Credit card,4.761904762
704-20-4138,03/11/19,238,C,Bogor,Member,Female,Health and beauty,207690.0,7,Credit card,4.761904762
689-16-9784,03/11/19,180,C,Bogor,Normal,Male,Food and beverages,327390.0,6,Cash,4.761904762
892-05-6689,03/11/19,33,A,Jakarta,Normal,Female,Home and lifestyle,198240.0,5,Ewallet,4.761904762
749-81-8133,03/11/19,29,A,Jakarta,Normal,Female,Fashion accessories,662690.0,4,Cash,4.761904762
214-30-2776,03/11/19,153,B,Bekasi,Member,Female,Electronic accessories,241430.0,5,Credit card,4.761904762
891-58-8335,03/11/19,147,B,Bekasi,Member,Female,Sports and travel,207270.0,7,Cash,4.761904762
721-86-6247,03/11/19,25,A,Jakarta,Normal,Female,Home and lifestyle,443940.0,8,Ewallet,4.761904762
448-81-5016,03/11/19,10,A,Jakarta,Normal,Male,Health and beauty,418390.0,2,Credit card,4.761904762
704-20-4138,03/11/19,234,C,Bogor,Member,Female,Health and beauty,207690.0,7,Credit card,4.761904762
689-16-9784,03/11/19,171,C,Bogor,Normal,Male,Food and beverages,327390.0,6,Cash,4.761904762
892-05-6689,03/11/19,29,A,Jakarta,Normal,Female,Home and lifestyle,198240.0,5,Ewallet,4.761904762
749-81-8133,03/11/19,38,A,Jakarta,Normal,Female,Fashion accessories,662690.0,4,Cash,4.761904762
214-30-2776,03/11/19,147,B,Bekasi,Member,Female,Electronic accessories,241430.0,5,Credit card,4.761904762
120-06-4233,03/12/19,178,C,Bogor,Normal,Male,Electronic accessories,214270.0,6,Cash,4.761904762
152-08-9985,03/12/19,127,B,Bekasi,Member,Male,Health and beauty,450520.0,9,Credit card,4.761904762
699-01-4164,03/12/19,161,C,Bogor,Normal,Male,Health and beauty,290500.0,4,Credit card,4.761904762
545-46-3100,03/12/19,149,B,Bekasi,Member,Female,Electronic accessories,74130.0,3,Credit card,4.761904762
253-12-6086,03/12/19,68,A,Jakarta,Member,Female,Sports and travel,688800.0,7,Credit card,4.761904762
565-17-3836,03/12/19,80,A,Jakarta,Member,Female,Health and beauty,333690.0,4,Cash,4.761904762
573-10-3877,03/12/19,132,B,Bekasi,Member,Male,Health and beauty,273070.0,1,Credit card,4.761904762
276-54-0879,03/12/19,83,B,Bekasi,Normal,Male,Sports and travel,684180.0,4,Ewallet,4.761904762
719-76-3868,03/12/19,212,C,Bogor,Member,Male,Food and beverages,659820.0,4,Cash,4.761904762
651-61-0874,03/12/19,163,C,Bogor,Normal,Male,Home and lifestyle,323540.0,4,Credit card,4.761904762
266-20-6657,03/12/19,207,C,Bogor,Member,Male,Food and beverages,385280.0,7,Ewallet,4.761904762
427-45-9297,03/12/19,155,B,Bekasi,Member,Female,Home and lifestyle,285110.0,7,Ewallet,4.761904762
699-01-4164,03/12/19,166,C,Bogor,Normal,Male,Health and beauty,290500.0,4,Credit card,4.761904762
545-46-3100,03/12/19,150,B,Bekasi,Member,Female,Electronic accessories,74130.0,3,Credit card,4.761904762
253-12-6086,03/12/19,70,A,Jakarta,Member,Female,Sports and travel,688800.0,7,Credit card,4.761904762
565-17-3836,03/12/19,77,A,Jakarta,Member,Female,Health and beauty,333690.0,4,Cash,4.761904762
573-10-3877,03/12/19,137,B,Bekasi,Member,Male,Health and beauty,273070.0,1,Credit card,4.761904762
276-54-0879,03/12/19,89,B,Bekasi,Normal,Male,Sports and travel,684180.0,4,Ewallet,4.761904762
719-76-3868,03/12/19,217,C,Bogor,Member,Male,Food and beverages,659820.0,4,Cash,4.761904762
651-61-0874,03/12/19,176,C,Bogor,Normal,Male,Home and lifestyle,323540.0,4,Credit card,4.761904762
266-20-6657,03/12/19,204,C,Bogor,Member,Male,Food and beverages,385280.0,7,Ewallet,4.761904762
427-45-9297,03/12/19,152,B,Bekasi,Member,Female,Home and lifestyle,285110.0,7,Ewallet,4.761904762
877-22-3308,03/13/19,56,A,Jakarta,Member,Male,Health and beauty,111090.0,10,Cash,4.761904762
336-78-2147,03/13/19,218,C,Bogor,Member,Male,Home and lifestyle,447370.0,8,Credit card,4.761904762
101-17-6199,03/13/19,8,A,Jakarta,Normal,Male,Food and beverages,320530.0,7,Credit card,4.761904762
655-85-5130,03/13/19,141,B,Bekasi,Member,Female,Fashion accessories,268100.0,4,Cash,4.761904762
585-03-5943,03/13/19,87,B,Bekasi,Normal,Male,Health and beauty,126770.0,10,Ewallet,4.761904762
316-01-3952,03/13/19,32,A,Jakarta,Normal,Female,Food and beverages,379890.0,5,Ewallet,4.761904762
686-41-0932,03/13/19,103,B,Bekasi,Normal,Female,Fashion accessories,242900.00000000003,2,Ewallet,4.761904762
173-57-2300,03/13/19,206,C,Bogor,Member,Male,Sports and travel,510159.99999999994,2,Cash,4.761904762
584-66-4073,03/13/19,177,C,Bogor,Normal,Male,Fashion accessories,395500.0,1,Ewallet,4.761904762
137-74-8729,03/13/19,183,C,Bogor,Normal,Female,Fashion accessories,85330.0,8,Ewallet,4.761904762
655-85-5130,03/13/19,157,B,Bekasi,Member,Female,Fashion accessories,268100.0,4,Cash,4.761904762
585-03-5943,03/13/19,93,B,Bekasi,Normal,Male,Health and beauty,126770.0,10,Ewallet,4.761904762
316-01-3952,03/13/19,32,A,Jakarta,Normal,Female,Food and beverages,379890.0,5,Ewallet,4.761904762
686-41-0932,03/13/19,108,B,Bekasi,Normal,Female,Fashion accessories,242900.00000000003,2,Ewallet,4.761904762
173-57-2300,03/13/19,220,C,Bogor,Member,Male,Sports and travel,510159.99999999994,2,Cash,4.761904762
584-66-4073,03/13/19,163,C,Bogor,Normal,Male,Fashion accessories,395500.0,1,Ewallet,4.761904762
137-74-8729,03/13/19,195,C,Bogor,Normal,Female,Fashion accessories,85330.0,8,Ewallet,4.761904762
808-65-0703,03/14/19,162,C,Bogor,Normal,Male,Home and lifestyle,248290.0,4,Credit card,4.761904762
558-80-4082,03/14/19,169,C,Bogor,Normal,Male,Electronic accessories,194950.0,7,Ewallet,4.761904762
442-48-3607,03/14/19,58,A,Jakarta,Member,Male,Food and beverages,164360.0,2,Credit card,4.761904762
115-99-4379,03/14/19,148,B,Bekasi,Member,Female,Fashion accessories,383110.0,7,Credit card,4.761904762
122-61-9553,03/14/19,181,C,Bogor,Normal,Female,Electronic accessories,359240.0,9,Cash,4.761904762
730-70-9830,03/14/19,189,C,Bogor,Normal,Female,Home and lifestyle,490770.0,6,Ewallet,4.761904762
189-52-0236,03/14/19,9,A,Jakarta,Normal,Male,Electronic accessories,696850.0,7,Cash,4.761904762
174-75-0888,03/14/19,99,B,Bekasi,Normal,Male,Electronic accessories,151060.0,9,Cash,4.761904762
379-17-6588,03/14/19,169,C,Bogor,Normal,Male,Fashion accessories,417270.0,10,Cash,4.761904762
373-09-4567,03/14/19,168,C,Bogor,Normal,Male,Food and beverages,542920.0,10,Ewallet,4.761904762
840-19-2096,03/14/19,215,C,Bogor,Member,Male,Electronic accessories,615370.0,5,Ewallet,4.761904762
628-90-8624,03/14/19,139,B,Bekasi,Member,Male,Health and beauty,578060.0,10,Cash,4.761904762
169-52-4504,03/14/19,28,A,Jakarta,Normal,Female,Electronic accessories,109830.0,3,Credit card,4.761904762
210-30-7976,03/14/19,145,B,Bekasi,Member,Female,Fashion accessories,156240.0,4,Ewallet,4.761904762
499-27-7781,03/14/19,117,B,Bekasi,Normal,Female,Food and beverages,372470.0,8,Ewallet,4.761904762
722-13-2115,03/14/19,201,C,Bogor,Member,Male,Sports and travel,299950.0,1,Credit card,4.761904762
457-12-0244,03/14/19,221,C,Bogor,Member,Female,Sports and travel,246540.0,6,Ewallet,4.761904762
139-32-4183,03/14/19,72,A,Jakarta,Member,Female,Sports and travel,682360.0,9,Ewallet,4.761904762
808-65-0703,03/14/19,169,C,Bogor,Normal,Male,Home and lifestyle,248290.0,4,Credit card,4.761904762
558-80-4082,03/14/19,180,C,Bogor,Normal,Male,Electronic accessories,194950.0,7,Ewallet,4.761904762
442-48-3607,03/14/19,46,A,Jakarta,Member,Male,Food and beverages,164360.0,2,Credit card,4.761904762
115-99-4379,03/14/19,157,B,Bekasi,Member,Female,Fashion accessories,383110.0,7,Credit card,4.761904762
122-61-9553,03/14/19,193,C,Bogor,Normal,Female,Electronic accessories,359240.0,9,Cash,4.761904762
730-70-9830,03/14/19,195,C,Bogor,Normal,Female,Home and lifestyle,490770.0,6,Ewallet,4.761904762
189-52-0236,03/14/19,14,A,Jakarta,Normal,Male,Electronic accessories,696850.0,7,Cash,4.761904762
174-75-0888,03/14/19,89,B,Bekasi,Normal,Male,Electronic accessories,151060.0,9,Cash,4.761904762
