EmployeeId,Education,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,Status
I1-68805,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-41695,Bachelors,Pune,3,24,Male,No,2,Left
I2-14443,Bachelors,New Delhi,3,28,Male,No,0,Left
I1-72336,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-87645,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-32339,Bachelors,Bangalore,3,24,Male,No,2,Active
I1-20005,Bachelors,Bangalore,1,27,Male,No,5,Left
I1-41549,Bachelors,Bangalore,3,28,Female,No,5,Left
I3-94620,Bachelors,Pune,3,25,Male,No,3,Left
I3-96003,Bachelors,Pune,3,25,Male,No,3,Left
I3-23794,Bachelors,Pune,2,28,Male,No,0,Active
I3-81054,Bachelors,Pune,2,26,Female,No,4,Active
I3-94737,Bachelors,Pune,2,27,Female,No,5,Active
I3-30854,Bachelors,Pune,3,26,Female,No,4,Active
I1-80452,Bachelors,Bangalore,2,28,Female,No,3,Active
I3-37972,Bachelors,Pune,3,25,Male,No,3,Left
I1-89802,Bachelors,Bangalore,3,25,Male,Yes,3,Active
I2-58681,Bachelors,New Delhi,3,26,Male,No,4,Left
I2-90018,PHD,New Delhi,3,24,Female,No,2,Active
I1-31061,Bachelors,Bangalore,3,27,Female,No,5,Left
I2-16320,Masters,New Delhi,2,26,Male,Yes,4,Active
I3-77705,Bachelors,Pune,2,27,Female,No,5,Active
I1-71401,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-41712,Masters,Pune,2,25,Female,No,3,Left
I2-28503,Bachelors,New Delhi,3,28,Female,No,2,Left
I1-98020,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I1-71003,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-94134,Bachelors,Pune,3,24,Male,No,2,Active
I1-19419,Bachelors,Bangalore,3,27,Female,Yes,5,Active
I2-94820,Bachelors,New Delhi,3,28,Female,No,3,Left
I3-41995,Bachelors,Pune,3,27,Female,No,5,Active
I1-74937,Bachelors,Bangalore,3,28,Male,No,5,Left
I2-23166,Bachelors,New Delhi,2,27,Female,Yes,5,Active
I1-17576,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-32657,Masters,New Delhi,3,27,Female,No,5,Active
I3-95129,Bachelors,Pune,2,26,Female,No,4,Active
I3-98511,Bachelors,Pune,3,27,Female,No,5,Active
I3-32446,Bachelors,Pune,3,27,Female,No,5,Active
I1-27606,Bachelors,Bangalore,3,25,Male,No,3,Left
I1-90016,Bachelors,Bangalore,3,25,Male,No,3,Left
I2-40873,PHD,New Delhi,3,27,Female,No,5,Active
I1-20151,Bachelors,Bangalore,3,28,Male,No,2,Left
I1-70766,Bachelors,Bangalore,3,25,Female,Yes,3,Left
I1-15233,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-25353,Bachelors,Pune,2,24,Female,No,2,Active
I1-22330,Bachelors,Bangalore,3,26,Male,No,4,Active
I3-19647,Bachelors,Pune,3,27,Male,Yes,5,Left
I1-17956,Bachelors,Bangalore,3,24,Male,Yes,2,Left
I1-23226,Bachelors,Bangalore,3,25,Male,No,3,Active
I3-72796,Bachelors,Pune,2,24,Female,No,2,Active
I1-67832,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-20145,Masters,Bangalore,3,26,Female,No,4,Active
I3-87954,Bachelors,Pune,3,25,Female,No,3,Active
I2-88512,Bachelors,New Delhi,3,28,Female,No,2,Left
I2-86494,Masters,New Delhi,2,24,Female,No,2,Left
I2-37537,Masters,New Delhi,3,26,Male,No,4,Active
I1-24021,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-36288,PHD,New Delhi,3,24,Female,No,2,Left
I2-24556,Bachelors,New Delhi,3,26,Male,No,4,Left
I1-93937,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-85528,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-96093,Bachelors,New Delhi,3,28,Female,No,0,Left
I2-58894,PHD,New Delhi,3,27,Female,No,5,Left
I1-31599,Masters,Bangalore,3,28,Female,No,4,Active
I1-79502,Bachelors,Bangalore,3,28,Female,No,2,Left
I1-46031,Bachelors,Bangalore,3,24,Female,No,2,Left
I2-51501,Masters,New Delhi,3,28,Male,No,0,Left
I3-34776,Bachelors,Pune,2,25,Female,No,3,Active
I3-75672,Masters,Pune,2,27,Male,No,5,Active
I3-80752,Bachelors,Pune,2,25,Female,No,3,Active
I3-37369,Bachelors,Pune,2,28,Female,Yes,2,Active
I3-67107,Bachelors,Pune,3,25,Male,No,3,Left
I3-36242,Bachelors,Pune,1,26,Female,No,4,Active
I3-79925,Bachelors,Pune,2,27,Female,No,5,Active
I2-68460,Masters,New Delhi,3,28,Male,No,0,Left
I1-71244,Bachelors,Bangalore,3,28,Female,No,1,Left
I3-86373,Bachelors,Pune,2,25,Female,Yes,3,Active
I1-81619,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-49276,Bachelors,Bangalore,3,24,Female,No,2,Left
I2-96178,Bachelors,New Delhi,3,24,Female,No,2,Active
I2-68514,Bachelors,New Delhi,3,27,Female,Yes,5,Left
I3-10072,PHD,Pune,3,27,Male,No,5,Left
I1-55143,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-10381,Bachelors,Bangalore,3,25,Male,No,3,Active
I2-44280,Bachelors,New Delhi,3,24,Female,No,2,Left
I3-78967,Bachelors,Pune,3,24,Female,No,2,Left
I3-43455,Bachelors,Pune,3,24,Male,No,2,Left
I3-23740,Bachelors,Pune,3,24,Male,Yes,2,Active
I1-89942,Bachelors,Bangalore,3,27,Female,Yes,5,Active
I1-63429,Bachelors,Bangalore,3,26,Male,No,4,Active
I3-63845,Bachelors,Pune,3,24,Female,No,2,Active
I2-49452,Masters,New Delhi,3,27,Male,No,5,Active
I1-66528,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-20129,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-48988,Bachelors,New Delhi,3,25,Female,No,3,Left
I1-31163,Bachelors,Bangalore,3,24,Female,No,2,Active
I1-55090,Bachelors,Bangalore,3,28,Male,No,4,Left
I3-28466,Bachelors,Pune,1,26,Female,No,4,Active
I1-24789,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-18659,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-59267,Bachelors,Bangalore,3,26,Male,No,4,Active
I1-92947,Bachelors,Bangalore,3,25,Female,No,3,Active
I1-45189,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I3-34244,Bachelors,Pune,3,26,Male,No,4,Left
I3-41537,Bachelors,Pune,2,28,Female,No,5,Active
I3-15784,Masters,Pune,2,27,Male,No,5,Left
I1-54913,Bachelors,Bangalore,3,25,Female,No,3,Left
I1-43322,Bachelors,Bangalore,3,24,Male,No,2,Left
I2-66694,Bachelors,New Delhi,2,25,Female,No,3,Left
I3-62212,Bachelors,Pune,3,27,Female,No,5,Active
I3-78028,Bachelors,Pune,3,27,Male,No,5,Left
I1-18412,Bachelors,Bangalore,1,24,Male,No,2,Left
I1-44440,Bachelors,Bangalore,1,28,Male,No,3,Left
I3-98979,Bachelors,Pune,2,28,Female,No,3,Active
I3-54851,Bachelors,Pune,3,24,Male,No,2,Left
I1-62117,Bachelors,Bangalore,3,28,Male,No,3,Left
I3-42629,Bachelors,Pune,2,28,Male,No,3,Left
I1-94943,Bachelors,Bangalore,3,25,Female,No,3,Active
I1-11195,Bachelors,Bangalore,3,25,Male,No,3,Left
I2-48262,Masters,New Delhi,3,25,Male,No,3,Active
I1-39736,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-49754,Bachelors,Pune,3,27,Male,No,5,Left
I3-41732,Bachelors,Pune,2,24,Female,No,2,Active
I1-12341,Bachelors,Bangalore,3,28,Male,No,1,Active
I1-36964,Bachelors,Bangalore,3,25,Male,No,3,Left
I3-32905,Bachelors,Pune,3,26,Male,No,4,Left
I3-34895,Bachelors,Pune,1,24,Female,No,2,Active
I2-11120,Masters,New Delhi,3,24,Female,Yes,2,Active
I1-25841,Bachelors,Bangalore,3,25,Male,No,3,Left
I2-44362,Bachelors,New Delhi,2,26,Male,No,4,Left
I1-44776,Bachelors,Bangalore,3,25,Male,No,3,Left
I2-71601,Masters,New Delhi,3,25,Male,No,3,Active
I1-24667,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-56004,Bachelors,Pune,2,28,Female,No,3,Active
I2-20820,Masters,New Delhi,3,28,Male,No,2,Left
I1-86775,Bachelors,Bangalore,3,28,Male,No,5,Left
I1-96085,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-82397,Bachelors,Pune,3,27,Male,No,5,Left
I3-62838,Bachelors,Pune,2,28,Female,No,5,Active
I2-52442,Masters,New Delhi,2,26,Female,No,4,Active
I2-23583,Bachelors,New Delhi,3,26,Female,No,4,Left
I1-62013,Bachelors,Bangalore,3,26,Female,No,4,Left
I2-63756,Bachelors,New Delhi,3,27,Female,No,5,Left
I1-65642,Bachelors,Bangalore,3,28,Male,No,3,Left
I2-65215,Bachelors,New Delhi,3,25,Male,No,3,Left
I1-87494,Bachelors,Bangalore,1,27,Male,No,5,Left
I1-16234,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-56807,Bachelors,Bangalore,3,24,Female,No,2,Left
I3-53654,Bachelors,Pune,2,26,Male,No,4,Left
I1-10321,Bachelors,Bangalore,3,24,Male,No,2,Active
I1-75841,Bachelors,Bangalore,3,25,Male,No,3,Left
I1-88767,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I1-23702,Bachelors,Bangalore,3,28,Male,No,1,Left
I2-67039,Masters,New Delhi,2,25,Female,No,3,Active
I1-81002,Bachelors,Bangalore,3,25,Male,No,3,Left
I3-85301,Bachelors,Pune,2,27,Female,No,5,Active
I3-77085,Bachelors,Pune,3,28,Male,No,3,Left
I2-16513,Masters,New Delhi,3,28,Male,No,2,Left
I3-89092,PHD,Pune,3,26,Male,No,4,Active
I2-67338,Masters,New Delhi,2,24,Male,No,2,Active
I1-25686,Bachelors,Bangalore,3,28,Male,No,0,Left
I3-75529,Masters,Pune,3,26,Female,No,4,Left
I1-84911,Bachelors,Bangalore,3,27,Male,No,5,Active
I2-30707,Bachelors,New Delhi,3,28,Female,No,4,Left
I3-60716,Bachelors,Pune,3,26,Male,No,4,Left
I1-20040,Masters,Bangalore,2,27,Female,No,5,Active
I3-44519,Masters,Pune,1,28,Male,No,0,Left
I2-24990,Masters,New Delhi,3,28,Female,No,2,Left
I1-28354,Bachelors,Bangalore,3,26,Male,No,4,Active
I3-97471,Bachelors,Pune,3,28,Female,No,4,Active
I3-45002,Bachelors,Pune,3,25,Male,No,3,Left
I2-55962,Masters,New Delhi,2,27,Female,No,5,Left
I3-49878,Masters,Pune,2,27,Female,No,5,Left
I1-89359,Bachelors,Bangalore,3,25,Male,No,3,Active
I1-79743,Bachelors,Bangalore,3,28,Female,No,1,Left
I3-41864,Bachelors,Pune,3,25,Female,No,3,Active
I1-97601,Bachelors,Bangalore,3,28,Female,No,2,Active
I3-22467,Bachelors,Pune,3,27,Female,No,5,Active
I1-66607,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-65906,PHD,New Delhi,3,26,Male,No,4,Active
I1-53924,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-37999,Bachelors,Pune,3,28,Male,No,2,Active
I1-59894,Bachelors,Bangalore,3,24,Male,No,2,Left
I2-18777,Bachelors,New Delhi,3,26,Male,No,4,Left
I1-90773,Bachelors,Bangalore,3,28,Male,Yes,1,Left
I2-66779,Masters,New Delhi,2,28,Female,No,2,Left
I1-25384,Bachelors,Bangalore,1,24,Male,No,2,Left
I1-25776,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-70879,Bachelors,Pune,2,27,Female,No,5,Active
I1-73944,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-52835,Bachelors,New Delhi,3,27,Male,No,5,Left
I2-54020,Masters,New Delhi,3,24,Male,No,2,Active
I1-28727,Bachelors,Bangalore,3,26,Male,No,4,Active
I1-85200,Bachelors,Bangalore,3,28,Male,Yes,3,Left
I2-15332,Bachelors,New Delhi,3,26,Female,No,4,Left
I3-12248,Bachelors,Pune,3,28,Male,No,3,Left
I2-79625,Bachelors,New Delhi,3,26,Male,No,4,Left
I1-72959,Bachelors,Bangalore,3,26,Male,No,4,Active
I3-93948,Bachelors,Pune,2,24,Female,No,2,Active
I1-44193,Bachelors,Bangalore,3,26,Male,No,4,Active
I2-67203,PHD,New Delhi,1,26,Male,No,4,Left
I1-44165,Bachelors,Bangalore,3,24,Female,No,2,Active
I1-29498,Bachelors,Bangalore,2,28,Female,No,1,Left
I1-27370,Bachelors,Bangalore,3,24,Female,No,2,Left
I2-61390,Masters,New Delhi,3,25,Female,No,3,Left
I3-48920,Bachelors,Pune,1,26,Male,No,4,Left
I1-17964,Bachelors,Bangalore,3,28,Male,No,5,Left
I1-84919,Bachelors,Bangalore,3,28,Male,No,2,Active
I3-58020,Masters,Pune,2,27,Male,No,5,Left
I1-85016,Bachelors,Bangalore,3,28,Male,Yes,0,Left
I2-70404,Bachelors,New Delhi,3,25,Male,No,3,Left
I1-81264,Bachelors,Bangalore,3,25,Female,No,3,Active
I1-58917,Bachelors,Bangalore,3,24,Female,No,2,Active
I1-72223,Bachelors,Bangalore,3,26,Female,No,4,Left
I1-12004,Bachelors,Bangalore,3,28,Male,No,4,Left
I2-84402,Bachelors,New Delhi,2,28,Male,No,0,Left
I2-48841,Masters,New Delhi,3,24,Female,No,2,Left
I3-30015,PHD,Pune,3,27,Male,No,5,Left
I1-76535,Bachelors,Bangalore,3,28,Female,No,5,Left
I2-97180,Bachelors,New Delhi,3,25,Female,No,3,Left
I1-45045,Masters,Bangalore,3,25,Male,No,3,Left
I1-33016,Masters,Bangalore,1,26,Male,No,4,Left
I1-89723,Bachelors,Bangalore,3,25,Male,No,3,Active
I1-36673,Bachelors,Bangalore,3,27,Male,No,5,Active
I1-76351,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-91180,Bachelors,Bangalore,3,25,Male,No,3,Left
I3-27317,Bachelors,Pune,3,25,Male,No,3,Active
I1-19645,Bachelors,Bangalore,3,25,Female,No,3,Active
I3-35818,Masters,Pune,3,26,Male,No,4,Active
I1-22131,PHD,Bangalore,3,25,Male,No,3,Left
I1-71466,Bachelors,Bangalore,3,25,Male,No,3,Left
I2-53102,Bachelors,New Delhi,2,25,Male,No,3,Active
I2-52189,Bachelors,New Delhi,3,27,Female,No,5,Left
I3-67537,Bachelors,Pune,3,26,Male,No,4,Left
I3-54983,Bachelors,Pune,3,26,Male,No,4,Left
I1-26019,Bachelors,Bangalore,3,26,Male,No,4,Active
I2-57986,Masters,New Delhi,3,25,Female,No,3,Active
I3-31049,Masters,Pune,2,25,Male,No,3,Left
I1-22517,Masters,Bangalore,3,24,Female,No,2,Left
I3-99693,Bachelors,Pune,3,28,Female,No,2,Active
I1-80637,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-14364,Bachelors,Pune,3,26,Male,No,4,Left
I3-78561,Bachelors,Pune,2,28,Female,No,0,Active
I2-96622,Bachelors,New Delhi,3,25,Female,Yes,3,Left
I1-83818,Bachelors,Bangalore,3,25,Male,No,3,Left
I1-44114,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-21569,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-57676,Bachelors,Bangalore,3,26,Female,No,4,Left
I1-89021,Masters,Bangalore,2,26,Male,No,4,Active
I2-88632,Bachelors,New Delhi,3,25,Female,No,3,Left
I1-50174,Bachelors,Bangalore,3,25,Male,No,3,Active
I2-84691,Bachelors,New Delhi,3,27,Female,No,5,Left
I1-58094,Bachelors,Bangalore,3,28,Male,No,5,Left
I1-27813,Bachelors,Bangalore,1,24,Female,No,2,Left
I1-70119,Bachelors,Bangalore,3,27,Male,No,5,Active
I1-21082,Bachelors,Bangalore,3,26,Female,No,4,Active
I2-94710,Masters,New Delhi,2,28,Female,No,2,Left
I3-48703,Bachelors,Pune,3,28,Female,No,4,Active
I1-44631,Bachelors,Bangalore,3,25,Male,No,3,Left
I3-70386,Bachelors,Pune,3,27,Female,Yes,5,Active
I1-66581,Bachelors,Bangalore,3,26,Male,No,4,Active
I3-18629,Bachelors,Pune,3,28,Female,Yes,5,Active
I3-22001,Bachelors,Pune,3,27,Male,No,5,Left
I3-77408,Masters,Pune,2,25,Male,No,3,Left
I3-57098,Bachelors,Pune,2,25,Female,Yes,3,Active
I3-74227,Bachelors,Pune,2,24,Female,No,2,Active
I2-67872,Masters,New Delhi,2,28,Female,No,2,Left
I2-56411,Bachelors,New Delhi,3,24,Female,No,2,Left
I1-63215,Bachelors,Bangalore,3,27,Male,No,5,Active
I3-94512,Bachelors,Pune,2,28,Female,No,5,Active
I2-30521,Bachelors,New Delhi,2,27,Female,No,5,Active
I1-58847,Bachelors,Bangalore,3,24,Female,No,2,Left
I2-91751,Masters,New Delhi,3,25,Female,No,3,Left
I3-40191,Bachelors,Pune,3,24,Male,Yes,2,Left
I2-15852,Bachelors,New Delhi,3,24,Female,No,2,Left
I3-38642,Bachelors,Pune,2,26,Female,No,4,Active
I3-59892,Masters,Pune,2,27,Female,No,5,Left
I1-14694,Bachelors,Bangalore,1,24,Female,No,2,Active
I3-83922,PHD,Pune,3,28,Male,No,1,Left
I1-22757,Bachelors,Bangalore,3,24,Female,No,2,Left
I3-16540,Bachelors,Pune,2,24,Female,No,2,Active
I1-37006,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-87635,Bachelors,New Delhi,3,28,Male,No,4,Left
I2-54379,Masters,New Delhi,2,28,Female,No,2,Left
I2-74502,PHD,New Delhi,3,24,Male,No,2,Left
I1-63759,Bachelors,Bangalore,3,26,Female,No,4,Left
I2-11685,Masters,New Delhi,3,24,Male,No,2,Left
I2-70386,Bachelors,New Delhi,3,24,Female,No,2,Left
I2-65217,Masters,New Delhi,3,26,Male,No,4,Active
I3-11329,Bachelors,Pune,2,27,Male,No,5,Left
I1-20163,Masters,Bangalore,3,25,Male,No,3,Active
I2-46834,Masters,New Delhi,3,27,Female,No,5,Active
I1-59374,Masters,Bangalore,2,25,Male,No,3,Left
I2-13638,Bachelors,New Delhi,3,28,Male,No,5,Left
I1-39752,Bachelors,Bangalore,3,28,Male,No,0,Left
I2-66188,Bachelors,New Delhi,3,28,Female,No,4,Left
I3-67147,Bachelors,Pune,3,27,Male,No,5,Active
I2-34569,Bachelors,New Delhi,2,27,Female,No,5,Left
I1-78404,PHD,Bangalore,3,28,Female,No,0,Left
I3-87123,Bachelors,Pune,2,25,Male,No,3,Active
I3-14236,Bachelors,Pune,3,28,Male,No,3,Left
I1-77232,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-34807,Bachelors,Bangalore,2,24,Female,No,2,Active
I2-54878,Masters,New Delhi,2,25,Male,No,3,Left
I3-64027,Bachelors,Pune,3,24,Male,No,2,Left
I2-62355,Bachelors,New Delhi,1,25,Female,No,3,Active
I3-94924,Bachelors,Pune,3,28,Male,No,2,Left
I2-81136,Masters,New Delhi,3,28,Male,No,1,Active
I2-71940,Bachelors,New Delhi,2,27,Female,No,5,Left
I3-33900,Bachelors,Pune,3,24,Male,No,2,Active
I1-77939,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-19984,Bachelors,Bangalore,3,27,Female,Yes,5,Left
I2-21545,Masters,New Delhi,1,26,Female,No,4,Active
I1-23896,Masters,Bangalore,2,26,Female,No,4,Left
I3-15297,Bachelors,Pune,3,26,Male,No,4,Left
I2-39395,Masters,New Delhi,1,25,Female,No,3,Left
I1-85851,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-10102,Bachelors,Bangalore,3,25,Male,No,3,Left
I1-17226,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-63999,Bachelors,Bangalore,3,28,Female,No,5,Left
I2-51513,Masters,New Delhi,3,25,Male,No,3,Active
I1-84791,Bachelors,Bangalore,3,28,Male,No,2,Active
I1-45910,Bachelors,Bangalore,1,25,Male,No,3,Left
I3-99402,Bachelors,Pune,3,26,Male,No,4,Left
I3-70141,Bachelors,Pune,3,28,Male,No,0,Left
I1-90494,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I3-97366,Bachelors,Pune,1,28,Female,No,3,Active
I3-77279,Masters,Pune,2,25,Female,No,3,Active
I2-53676,Masters,New Delhi,3,28,Female,No,2,Left
I1-85251,Masters,Bangalore,2,27,Female,No,5,Active
I1-18240,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-80027,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-32300,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-51577,Bachelors,New Delhi,3,26,Female,No,4,Left
I1-73433,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-94792,Bachelors,Bangalore,3,26,Female,No,4,Left
I2-69036,Masters,New Delhi,2,28,Female,No,3,Left
I2-69230,Bachelors,New Delhi,2,26,Male,No,4,Left
I3-65786,Bachelors,Pune,2,27,Female,No,5,Active
I1-60776,Masters,Bangalore,3,27,Female,No,5,Left
I3-90782,Masters,Pune,3,27,Female,No,5,Active
I1-68028,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-40785,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-70491,Bachelors,Bangalore,3,25,Female,No,3,Left
I1-99359,Bachelors,Bangalore,3,26,Female,No,4,Left
I1-46486,Bachelors,Bangalore,3,26,Female,No,4,Left
I2-82695,Bachelors,New Delhi,3,26,Male,No,4,Left
I1-29979,Bachelors,Bangalore,3,28,Male,No,3,Left
I3-28407,Bachelors,Pune,3,25,Male,No,3,Left
I1-27460,Masters,Bangalore,3,28,Female,No,3,Active
I2-14059,Bachelors,New Delhi,3,26,Male,No,4,Left
I2-56272,Bachelors,New Delhi,3,24,Female,No,2,Left
I3-41978,Bachelors,Pune,2,28,Female,No,4,Active
I2-15369,Bachelors,New Delhi,2,24,Male,No,2,Left
I2-11729,Bachelors,New Delhi,3,25,Male,No,3,Left
I1-29941,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-91414,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-21891,Bachelors,Bangalore,3,28,Female,No,3,Active
I1-93708,Bachelors,Bangalore,3,24,Female,No,2,Left
I2-62460,Masters,New Delhi,2,26,Female,No,4,Left
I1-24121,Bachelors,Bangalore,3,25,Male,Yes,3,Active
I1-69324,Bachelors,Bangalore,3,26,Male,Yes,4,Left
I1-32558,Masters,Bangalore,2,24,Female,No,2,Left
I1-88345,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I3-15323,Bachelors,Pune,2,27,Female,No,5,Active
I2-89339,Masters,New Delhi,1,24,Female,No,2,Left
I1-74025,Bachelors,Bangalore,3,28,Male,No,1,Left
I3-14503,Bachelors,Pune,3,26,Male,No,4,Left
I3-22390,Bachelors,Pune,3,28,Male,No,0,Left
I2-17570,Masters,New Delhi,3,28,Male,No,1,Left
I3-81471,Masters,Pune,2,27,Female,No,5,Left
I3-97767,Bachelors,Pune,3,28,Male,No,1,Left
I2-31978,Bachelors,New Delhi,3,26,Female,No,4,Left
I1-42207,PHD,Bangalore,3,27,Male,No,5,Active
I3-98181,Bachelors,Pune,3,26,Male,No,4,Left
I3-60313,Bachelors,Pune,3,25,Male,No,3,Left
I3-53910,Masters,Pune,3,25,Male,No,3,Left
I3-19935,Bachelors,Pune,2,24,Female,No,2,Active
I2-81670,Bachelors,New Delhi,3,24,Female,No,2,Left
I3-65135,PHD,Pune,3,24,Male,No,2,Left
I1-25696,PHD,Bangalore,3,24,Female,No,2,Left
I2-36756,Masters,New Delhi,2,26,Male,No,4,Active
I3-72573,Bachelors,Pune,2,24,Male,Yes,2,Active
I2-59165,PHD,New Delhi,3,27,Female,No,5,Left
I2-88669,Masters,New Delhi,2,25,Female,Yes,3,Active
I3-88952,Bachelors,Pune,3,26,Male,No,4,Left
I2-75565,Bachelors,New Delhi,3,25,Female,No,3,Left
I1-56631,Bachelors,Bangalore,3,27,Female,No,5,Left
I1-70909,Bachelors,Bangalore,3,26,Male,Yes,4,Left
I1-77437,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-66763,Bachelors,Pune,2,27,Female,Yes,5,Active
I3-87469,Bachelors,Pune,3,28,Female,No,2,Active
I2-87373,Masters,New Delhi,2,27,Female,No,5,Active
I1-53839,Bachelors,Bangalore,3,25,Female,No,3,Active
I3-74914,Bachelors,Pune,3,27,Male,Yes,5,Left
I1-91793,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I2-53630,Bachelors,New Delhi,3,25,Female,No,3,Left
I1-54372,Masters,Bangalore,3,26,Female,No,4,Left
I2-81966,Masters,New Delhi,3,25,Male,No,3,Active
I1-55987,Bachelors,Bangalore,3,25,Male,No,3,Active
I1-81424,Bachelors,Bangalore,3,28,Male,No,1,Left
I1-92926,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-18600,Bachelors,Bangalore,3,28,Female,No,3,Left
I3-38562,Bachelors,Pune,3,24,Male,No,2,Left
I1-28244,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-48882,Bachelors,New Delhi,3,25,Female,No,3,Left
I2-27405,Masters,New Delhi,1,26,Male,No,4,Left
I1-20173,Bachelors,Bangalore,3,25,Female,No,3,Left
I3-50770,Bachelors,Pune,2,26,Male,Yes,4,Left
I3-52899,Bachelors,Pune,1,26,Male,Yes,4,Left
I1-19602,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-67270,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-27931,Bachelors,Bangalore,3,24,Female,No,2,Left
I2-69472,PHD,New Delhi,3,28,Male,No,3,Left
I2-59796,Bachelors,New Delhi,2,24,Female,No,2,Active
I1-76536,Bachelors,Bangalore,3,25,Female,No,3,Left
I3-77906,Bachelors,Pune,3,26,Male,No,4,Left
I1-83224,Masters,Bangalore,3,27,Male,No,5,Active
I3-18231,Bachelors,Pune,3,24,Female,No,2,Active
I3-64520,Bachelors,Pune,2,26,Female,No,4,Active
I1-74084,Bachelors,Bangalore,3,24,Female,No,2,Left
I1-40917,Bachelors,Bangalore,3,26,Female,No,4,Left
I2-30537,Masters,New Delhi,3,26,Male,No,4,Left
I1-81349,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-17555,Bachelors,Pune,3,28,Male,No,2,Left
I1-93518,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-30770,Bachelors,Bangalore,3,24,Male,Yes,2,Left
I3-40830,Masters,Pune,2,28,Female,No,0,Left
I3-65115,Bachelors,Pune,3,26,Male,Yes,4,Left
I1-98468,Bachelors,Bangalore,3,27,Female,No,5,Active
I3-62424,Masters,Pune,3,27,Male,No,5,Active
I1-61937,Bachelors,Bangalore,1,27,Female,No,5,Left
I1-43082,Bachelors,Bangalore,3,27,Female,No,5,Left
I3-30292,Bachelors,Pune,3,28,Male,No,1,Left
I3-69244,Bachelors,Pune,3,28,Male,No,2,Left
I1-50251,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-68511,Bachelors,Bangalore,3,25,Female,No,3,Left
I3-63277,Bachelors,Pune,3,24,Female,No,2,Active
I2-87550,Bachelors,New Delhi,3,28,Male,No,1,Left
I2-16356,Bachelors,New Delhi,2,28,Female,No,2,Left
I2-61200,Masters,New Delhi,3,26,Male,No,4,Active
I2-97786,PHD,New Delhi,3,25,Male,No,3,Left
I1-15910,Bachelors,Bangalore,3,25,Male,No,3,Left
I1-59641,Bachelors,Bangalore,3,25,Male,No,3,Left
I2-19173,Bachelors,New Delhi,2,24,Female,No,2,Active
I3-96098,Bachelors,Pune,3,25,Male,No,3,Left
I2-21391,Bachelors,New Delhi,3,25,Female,No,3,Left
